"SampleID"	"StratUnit"	"Si"	"Ti"	"Al"	"Fe"	"Mg"	"Ca"	"Na"	"K"	"P"	"Rb"	"Nb"	"Zr"	"Th"	"V"	"Cr"	"Co"	"Ni"	"La"	"Er"	"Yb"	"Y"	"Ga"
26	"eJF"	5939.98765068412	111.436935459233	870.918877084277	1011.97208059205	7746.05254016931	895.191289182451	103.260881841477	76.4363667247017	61.9960513587689	0.122853285096843	0.617826246163073	0.47465579233535	0.0439582982277479	1.11893053797002	20.2707510755614	1.54412114054557	26.4936091621886	0.307403234573145	0.00251106062417793	0.00254276467868701	0.0641127664827455	0.0588041248942243
27	"eJF"	6001.56779724487	125.210039841835	741.4579629231	1298.78099947272	8408.51122954318	392.314907609839	77.4456613811078	33.9717185443119	64.8140536932584	0.0456312201788276	0.680254682186519	0.522888713496448	0.0374938426060203	1.13856089828529	17.9051890430244	1.71889529161831	28.7085089635291	0.293724870505488	0.00227191199330384	0.00236939435968562	0.0562392688445136	0.0501986432023866
28	"eJF"	6114.74212065381	106.428533865559	933.687805162423	1016.98184336726	8071.07908813926	606.304857215206	154.891322762216	67.9434370886237	70.4500583622373	0.094772534217565	0.640429645412942	0.5327545382794	0.0400796248547114	1.21708233954634	20.0015001125084	1.60351041518193	25.3520838799592	0.340519273894842	0.00239148630874088	0.00196486361534905	0.0584888395982942	0.0616726187915035
29	"eJF"	5861.76422126912	115.193236654488	843.457471050088	1008.21475851065	7470.64836593523	1073.51624718692	116.168492071662	72.1899019066627	59.1780490242794	0.112323003517114	0.63397153134155	0.48232921161098	0.0353390240654444	1.21708233954634	23.5594592671373	1.5882388874183	25.5054230969751	0.307403234573145	0.00215233767786679	0.00219602404068424	0.0584888395982942	0.0616726187915035
30	"eJF"	5552.19916017995	174.04195538015	694.381266864491	1050.79774209992	8884.88601740753	524.275376533149	51.6304409207386	29.7252537262729	76.0860630312163	0.0491413140387374	0.808340611269108	0.556870998859949	0.0349080603573292	1.41338594269898	19.5976236679289	1.6442344892183	27.260305247268	0.390913246775686	0.00263063493961497	0.00190707350901526	0.0573640542214039	0.0588041248942243
31	"eJF"	5736.93959986219	160.268850997548	713.996556888911	1073.34167458835	8391.14339873562	504.659631152657	70.9918562660155	72.1899019066627	53.5420443553004	0.0936025029309284	0.603833665675059	0.46588617030606	0.0314603506924078	1.47227702364477	26.0596467812009	1.67477754474558	29.2026019961359	0.28004650643783	0.00221212483558532	0.00190707350901526	0.0483657712062817	0.067409606586062
32	"eJF"	6309.46853004861	230.386473308976	572.766468713083	1073.34167458835	8269.56858308274	303.152428607603	51.6304409207386	12.7393944541169	53.5420443553004	0.0351009385990981	0.863234580875931	0.54919757958432	0.0387867337303658	1.59005918553635	21.0592717530738	1.82070547670922	30.1907880613493	0.372915399318242	0.00197297620471123	0.00213823393435044	0.0562392688445136	0.0401589145619093
33	"eJF"	6369.38434832394	131.470541833926	855.22664506474	1077.09899666976	8068.59796945247	363.782914329124	45.1766358056462	76.4363667247017	67.6320560277479	0.148593973402849	0.706087138472083	0.595238095238095	0.0349080603573292	1.23671269986161	19.2129794349961	1.7477415107274	28.2484913124815	0.394512816267174	0.0029893578859261	0.00184928340268146	0.0652375518596358	0.0559356309969451
34	"eJF"	6357.73405032596	157.764650200712	619.843164771692	1256.19801588345	7033.97147705958	668.718592516771	187.160348337677	110.408085269014	64.8140536932584	0.217625819314408	0.995625919339447	0.595238095238095	0.0456821530602086	1.17782161891582	22.770938589625	1.80543394894559	26.5276845437477	0.460744894910569	0.00221212483558532	0.0013291724456773	0.0663623372365261	0.0645411126887828
35	"eJF"	5870.08586269625	108.932734662396	1063.1487193236	1028.25380961148	7775.82596441083	941.555778263614	45.1766358056462	63.6969722705847	78.9040653657058	0.102962753224021	0.72761418537672	0.584276067701482	0.0387867337303658	1.21708233954634	16.578166439406	1.38801219007283	21.5015657637826	0.345558671182927	0.00322850651680019	0.00121359223300971	0.0697366933671969	0.0760150882778997
36	"eJF"	5843.45661012943	204.092364942191	859.149703069624	1082.10875944497	8143.03153005627	663.368843776637	58.0842460358309	33.9717185443119	78.9040653657058	0.0702018771981963	1.20551462665965	0.77391914408489	0.0663684110497371	1.35449486175319	22.501687626572	1.5407274677092	21.6549049807985	0.590329396604166	0.00340786798995576	0.00277392510402219	0.0854836886436607	0.0616726187915035
37	"eJF"	5751.91855443102	161.520951395967	733.611846913332	1194.82842188715	8455.65248459225	540.324622753551	45.1766358056462	33.9717185443119	76.0860630312163	0.06201165819174	1.01177120451792	0.712531789879856	0.0568872094712032	1.23671269986161	17.6359380799714	1.57975470532739	24.7557647026753	0.575211204739913	0.00286978357048906	0.00219602404068424	0.074235834874758	0.0545013840483054
38	"eJF"	5846.78526670029	167.781453388058	733.611846913332	1043.2830979371	8373.77556792807	620.570853855564	45.1766358056462	16.9858592721559	87.3580723691743	0.0432911576055544	1.1463152476719	0.725686222923792	0.0603349191361246	1.19745197923108	20.1361255940349	1.52884961278193	22.0638095595075	0.565852324062042	0.00304914504364463	0.00231160425335183	0.0764854056285385	0.0516328901510262
39	"eJF"	5838.46362527316	162.773051794385	745.381020927984	1164.7698452359	8234.83292146763	526.058626113194	32.2690255754616	12.7393944541169	84.5400700346848	0.0526514078986472	0.949342768494478	0.646759624660177	0.0624897376767005	1.23671269986161	20.9246462715473	1.62387245220012	27.0047398855749	0.506819384401626	0.0024512734664594	0.00213823393435044	0.061863195728965	0.0501986432023866
40	"eJF"	5925.00869611529	150.252047810202	639.458454796113	1039.5257758557	8438.2846537847	613.437855535385	38.7228306905539	29.7252537262729	61.9960513587689	0.0526514078986472	0.840631181626063	0.537139349294045	0.039217697438481	1.21708233954634	19.8668746309819	1.56618001398193	23.9379555452572	0.372195485419944	0.0024512734664594	0.00167591308368007	0.0551144834676233	0.0501986432023866
41	"eJF"	6172.99361064371	166.52935298964	737.534904918216	1098.3904884644	7986.72105278828	568.856616034267	103.260881841477	63.6969722705847	70.4500583622373	0.100622690650748	0.724385128341025	0.520696307989126	0.0362009514816748	1.19745197923108	18.1552077944307	1.52884961278193	20.7689450602623	0.282206248132723	0.00316871935908167	0.00225381414701803	0.0663623372365261	0.0559356309969451
42	"eJF"	6176.32226721456	169.033553786477	780.688542971942	1020.73916544867	8135.58817399589	449.37889417127	116.168492071662	67.9434370886237	67.6320560277479	0.088922377784382	0.705010786126852	0.506445672191529	0.0327532418167534	1.27597342049213	15.6550202803672	1.61708510652739	23.9549932360368	0.289405387115701	0.00292957072820758	0.00196486361534905	0.0663623372365261	0.0616726187915035
43	"eJF"	6138.04271664977	210.352866934282	965.072269201496	1158.50764176689	7631.92108057681	551.02412023382	122.622297186754	76.4363667247017	78.9040653657058	0.0655217520516499	0.622131655544	0.52398491625011	0.0349080603573292	0.922626934817389	24.5979986960561	1.30317036916373	19.1844398177649	0.364276432538668	0.0024512734664594	0.00213823393435044	0.0652375518596358	0.0573698779455847
44	"eJF"	6186.30823692712	143.99154581811	678.689034844954	1147.23567552267	7907.32525481089	492.176884092344	161.345127877308	59.4505074525458	61.9960513587689	0.106472847083931	0.82125683941189	0.553582390598965	0.0491298627251301	1.13856089828529	20.5207698269678	1.74434783789104	28.9129612528836	0.370755657623348	0.00263063493961497	0.00283171521035599	0.0674871226134163	0.0588041248942243
45	"eJF"	6172.99361064371	122.705839044998	666.919860830302	1153.49787899169	7760.93925229007	549.240870653775	174.252738107493	59.4505074525458	56.3600466897899	0.0912624403576552	0.630742474305855	0.441769709725511	0.0327532418167534	1.06003945702423	17.9051890430244	1.73416681938194	28.5892451280723	0.291565128810594	0.00221212483558532	0.00190707350901526	0.0528649127138428	0.0444616554078281
46	"eJF"	6640.66985884832	135.226843029181	847.380529054972	1090.87584430158	8001.60776490904	115.911222702907	271.059814833877	114.654550087053	70.4500583622373	0.181354849428674	0.773897336221689	0.586468473208805	0.0448202256439783	1.27597342049213	22.501687626572	1.90045678836377	30.7700695478538	0.353477724064202	0.00275020925505202	0.00231160425335183	0.0708614787440871	0.0631068657401431
47	"eJF"	6076.46257008902	113.94113625607	992.533675235684	1062.06970834414	7783.26932047121	650.886096716324	141.983712532031	101.915155632936	76.0860630312163	0.168484505275671	0.696399967364997	0.589757081469789	0.0409415522709417	1.15819125860055	17.2320616353919	1.50509390292738	24.3979731963049	0.354917551860797	0.00257084778189645	0.00236939435968562	0.0753606202516482	0.0588041248942243
48	"eJF"	6096.43450951413	116.445337052906	827.765239030551	1145.98323482887	8311.74760075823	476.127637871941	109.714686956569	67.9434370886237	67.6320560277479	0.0971125967908382	0.71577430957917	0.562352012628256	0.0357699877735596	1.11893053797002	19.0783539534696	1.47794452023647	26.4765714714091	0.339799359996544	0.00269042209733349	0.00242718446601942	0.0607384103520747	0.0516328901510262
49	"eJF"	6427.63583831384	107.680634263978	753.227136937753	1119.68198025903	7899.88189875051	444.029145431136	193.61415345277	55.2040426345068	59.1780490242794	0.0807321587779257	0.596299199258436	0.460405156537753	0.0418034796871721	0.981518015763179	18.2898332759572	1.65611234414557	26.3402699451727	0.300204095590167	0.00209255052014827	0.00219602404068424	0.0573640542214039	0.0430274084591885
50	"eJF"	6347.74808061341	123.957939443416	1106.30235737732	1020.73916544867	7098.48056291621	782.846565639634	354.959281330078	165.61212790352	84.5400700346848	0.269107195926419	0.750217584626589	0.643471016399193	0.0452511893520935	1.27597342049213	21.5785414675331	1.68835223609103	28.2484913124815	0.384434021691006	0.00322850651680019	0.00340961627369394	0.074235834874758	0.0659753596374224
51	"eJF"	6023.2040649554	111.436935459233	863.072761074508	1077.09899666976	8339.03990631296	517.14237821297	77.4456613811078	55.2040426345068	70.4500583622373	0.0877523464977454	0.692094557984069	0.533850741033062	0.0435273345196328	1.15819125860055	18.2898332759572	1.70362376385467	28.3507174571587	0.430508511182063	0.00227191199330384	0.00236939435968562	0.0641127664827455	0.0602383718428639
52	"eJF"	6024.86839324083	118.949537849743	784.611600976826	1172.28448939872	8346.48326237334	429.763148790778	77.4456613811078	33.9717185443119	56.3600466897899	0.0643517207650133	0.641505997758173	0.513022888713496	0.0353390240654444	1.0796698173395	17.3666871169184	1.5882388874183	27.1751167933703	0.326840909827185	0.00269042209733349	0.00248497457235321	0.0607384103520747	0.0588041248942243
53	"eJF"	6073.13391351817	165.277252591222	827.765239030551	1128.44906511564	7435.91270432012	872.00904464187	154.891322762216	67.9434370886237	73.2680606967268	0.0971125967908382	1.02684013735117	0.775015346838551	0.0586110643036639	1.37412522206845	22.770938589625	1.70192692743649	24.244633979289	0.49242110643567	0.00316871935908167	0.0027161349976884	0.0809845471360996	0.0659753596374224
54	"eJF"	6078.12689837445	133.974742630763	815.996065015899	1097.13804777059	7830.41057552029	706.166833697711	103.260881841477	59.4505074525458	67.6320560277479	0.0655217520516499	0.754522994007516	0.634701394369903	0.046544080476439	1.15819125860055	19.0783539534696	1.46436982889102	22.7112418091302	0.363556518640371	0.00227191199330384	0.00219602404068424	0.0686119079903066	0.0588041248942243
55	"eJF"	6071.46958523275	138.983144224437	910.149457133118	1035.76845377429	8058.67349470529	606.304857215206	90.3532716112925	63.6969722705847	118.356098048559	0.0748820023447427	0.779279097947848	0.63250898886258	0.0349080603573292	1.25634306017687	19.8668746309819	1.4372204462001	22.5919779736734	0.40891109423313	0.00286978357048906	0.00283171521035599	0.0753606202516482	0.0616726187915035
56	"eJF"	6103.09182265584	136.4789434276	1023.91813927476	1152.24543829788	8147.99376742986	460.078391651539	90.3532716112925	67.9434370886237	73.2680606967268	0.0737119710581061	0.800806144852485	0.703762167850566	0.0430963708115176	1.35449486175319	19.3476049165226	1.60860092443648	25.0794808274866	0.356357379657393	0.00418510104029654	0.00340961627369394	0.0764854056285385	0.0731465943806204
57	"eJF"	5805.17705956464	117.697437451325	702.227382874259	1032.01113169289	8698.80211589802	454.728642911405	77.4456613811078	33.9717185443119	61.9960513587689	0.0479712827521008	0.647964111829564	0.487810225379286	0.0344770966492141	1.13856089828529	22.3670621450455	1.7290763101274	24.9431793012502	0.33475996270846	0.00233169915102236	0.00248497457235321	0.061863195728965	0.0559356309969451
58	"eJF"	5966.61690325093	127.714240638671	780.688542971942	1137.21614997226	7862.66511844861	761.447570679097	70.9918562660155	55.2040426345068	56.3600466897899	0.056161501758557	0.632895178996319	0.44944312900114	0.0288745684437168	1.15819125860055	21.3092905044801	1.55090848621829	23.648314802005	0.298764267793572	0.00263063493961497	0.00144475265834489	0.0607384103520747	0.0473301493051074
59	"eJF"	6138.04271664977	118.949537849743	965.072269201496	1099.6429291582	7912.28749218448	540.324622753551	148.437517647123	80.6828315427407	61.9960513587689	0.126363378956753	0.635047883686782	0.586468473208805	0.0400796248547114	1.43301630301424	18.9437284719431	1.62047877936375	25.8632146033455	0.320361684742505	0.0035274423053928	0.00323624595469256	0.0809845471360996	0.0645411126887828
60	"eJF"	6156.35032778946	150.252047810202	996.456733240569	1027.00136891768	7857.70288107502	460.078391651539	219.429373913139	80.6828315427407	67.6320560277479	0.148593973402849	0.786813564364471	0.680741910023678	0.0452511893520935	1.68821098711267	28.5598342952645	1.63235663429103	25.7439507678887	0.401711955250152	0.00346765514767428	0.00242718446601942	0.078734976382319	0.0731465943806204
61	"eJF"	6477.56568687661	151.50414820862	968.99532720638	1078.35143736356	7038.93371443316	666.935342936727	419.497332481001	169.858592721559	73.2680606967268	0.225816038320865	0.820180487066658	0.681838112777339	0.0353390240654444	1.5115377442753	19.8668746309819	1.98699544569105	27.5499459905202	0.378674710504624	0.00263063493961497	0.00283171521035599	0.074235834874758	0.0717123474319808
62	"eJF"	6222.92345920648	103.924333068723	1067.07177732848	1042.0306572433	7686.50569168627	615.22110511543	193.61415345277	101.915155632936	67.6320560277479	0.167314473989034	0.597375551603668	0.529465930018416	0.0387867337303658	1.23671269986161	23.1555828225578	1.58654205100012	23.5120132757687	0.297324439996976	0.00280999641277054	0.00225381414701803	0.061863195728965	0.0702781004833412
63	"eJF"	6093.10585294328	138.983144224437	945.456979177075	1150.99299760408	7624.47772451643	629.487101755788	161.345127877308	97.6686908148966	98.6300817071323	0.159124254982578	0.841707533971295	0.652240638428484	0.0474060078926694	1.33486450143792	20.0015001125084	1.75452885640013	27.5669836812998	0.393072988470579	0.00280999641277054	0.0027161349976884	0.0719862641209774	0.0588041248942243
64	"eJF"	5673.69512501602	132.722642232345	847.380529054972	1005.70987712304	6914.87778009349	1453.34840773645	212.975568798047	84.9292963607797	59.1780490242794	0.145083879542939	0.70393443378162	0.527273524511094	0.0301674595680623	1.2956037808074	19.4822303980491	1.88348842418196	27.0047398855749	0.358517121352286	0.00269042209733349	0.00254276467868701	0.0629879811058552	0.0645411126887828
65	"eJF"	6384.36330289277	123.957939443416	1271.07079358246	1008.21475851065	7778.30708309763	426.196649630689	290.421230179154	93.4222259968576	67.6320560277479	0.139233723109756	0.724385128341025	0.623739366833289	0.0418034796871721	1.41338594269898	16.7127919209325	1.21832854825463	26.1528553465977	0.292285042708892	0.00334808083223724	0.0027161349976884	0.0753606202516482	0.0803178291238185
66	"eJF"	6304.47554519234	127.714240638671	945.456979177075	1072.08923389455	7875.07071188257	422.6301504706	193.61415345277	72.1899019066627	92.9940770381533	0.118173159950297	0.636124236032014	0.494387441901254	0.039217697438481	1.2956037808074	21.9824179121126	1.6628996898183	25.7780261494478	0.275727023048043	0.00269042209733349	0.00242718446601942	0.0719862641209774	0.0688438535347016
67	"eJF"	6257.87435320042	118.949537849743	710.073498884027	1113.41977679002	8041.30566389774	445.812395011181	122.622297186754	55.2040426345068	70.4500583622373	0.106472847083931	0.697476319710229	0.494387441901254	0.0327532418167534	1.21708233954634	17.9051890430244	1.70871427310922	27.8225490429929	0.314602373556123	0.00233169915102236	0.00208044382801664	0.0528649127138428	0.0530671370996658
68	"eJF"	5959.95959010923	151.50414820862	847.380529054972	1015.72940267346	7626.95884320322	855.959798421467	129.076102301846	42.4646481803898	81.7220677001953	0.0678618146249231	0.951495473184942	0.661010260457774	0.0517156449738211	1.33486450143792	19.8668746309819	1.59502623309103	24.3809355055253	0.490981278639075	0.00328829367451871	0.00248497457235321	0.0719862641209774	0.067409606586062
69	"eJF"	6196.29420663967	131.470541833926	1016.07202326499	1108.41001401481	7785.75043915801	461.861641231583	129.076102301846	101.915155632936	70.4500583622373	0.205925506448042	0.669491158734201	0.547005174076997	0.0448202256439783	1.2956037808074	22.9055640711515	1.63575030712739	25.471347715416	0.334040048810162	0.00280999641277054	0.00254276467868701	0.0629879811058552	0.0573698779455847
70	"eJF"	6316.12584319032	137.731043826018	729.688788908448	1120.93442095283	7368.9224997767	549.240870653775	180.706543222585	63.6969722705847	50.7240420208109	0.102962753224021	0.603833665675059	0.46588617030606	0.0262887861950257	1.33486450143792	21.7131669490596	2.04129421107288	28.2314536217019	0.275007109149746	0.00209255052014827	0.00213823393435044	0.0483657712062817	0.0545013840483054
71	"eJF"	6124.72809036637	132.722642232345	937.610863167307	1059.56482695653	8254.68187096198	356.649916008945	64.5380511509232	38.2181833623508	67.6320560277479	0.0678618146249231	0.656574930591419	0.485617819871963	0.046544080476439	1.17782161891582	20.2707510755614	1.54581797696375	26.6469483792045	0.323241340335696	0.0024512734664594	0.00300508552935737	0.0573640542214039	0.0501986432023866
72	"eJF"	6209.60883292308	130.218441435508	1023.91813927476	1135.96370927846	7751.0147775429	533.191624433372	180.706543222585	135.886874177247	59.1780490242794	0.24453653890705	0.734072299448111	0.63250898886258	0.0344770966492141	1.57042882522109	22.501687626572	1.84955169581832	27.5499459905202	0.346278585081224	0.00286978357048906	0.00323624595469256	0.0809845471360996	0.0774493352265393
73	"eJF"	6366.05569175309	108.932734662396	796.380774991478	959.369571452368	7701.39240380703	633.053600915877	264.606009718785	93.4222259968576	59.1780490242794	0.147423942116212	0.628589769615391	0.47465579233535	0.0336151692329837	1.15819125860055	21.5785414675331	1.3625596438001	24.244633979289	0.246930467116133	0.00221212483558532	0.00156033287101248	0.0506153419600622	0.0631068657401431
74	"eJF"	6212.93748949393	161.520951395967	863.072761074508	1082.10875944497	7944.54203511279	404.797654670152	141.983712532031	76.4363667247017	59.1780490242794	0.125193347670117	0.714697957233938	0.52398491625011	0.0344770966492141	1.47227702364477	20.0015001125084	1.59841990592739	26.9195514316772	0.287245645420808	0.00263063493961497	0.00242718446601942	0.061863195728965	0.0717123474319808
75	"eJF"	5958.2952618238	125.210039841835	1169.07128545547	1034.51601308049	8031.38118915056	556.373868973954	70.9918562660155	127.393944541169	53.5420443553004	0.163804380129125	0.723308775995793	0.70705077611155	0.0362009514816748	1.33486450143792	19.8668746309819	1.74943834714558	25.471347715416	0.382274279996113	0.0035274423053928	0.00317845584835876	0.0888580447743315	0.0831863230210978
76	"eJF"	6143.03570150605	110.184835060815	827.765239030551	1039.5257758557	8160.39936086383	449.37889417127	109.714686956569	63.6969722705847	70.4500583622373	0.114663066090387	0.71577430957917	0.611681136543015	0.039217697438481	1.23671269986161	20.5207698269678	1.69513958176376	26.1698930373773	0.377234882708028	0.00334808083223724	0.00248497457235321	0.074235834874758	0.0631068657401431
77	"eJF"	5928.33735268614	125.210039841835	1114.14847338709	994.437910878825	8376.25668661486	427.979899210734	64.5380511509232	123.147479723131	45.0880373518319	0.155614161122668	0.627513417270159	0.527273524511094	0.0314603506924078	1.25634306017687	18.8091029904166	1.46776350172738	24.5172370317617	0.271407539658257	0.00310893220136315	0.00277392510402219	0.0832341178898801	0.0659753596374224
78	"eJF"	6349.41240889883	103.924333068723	1247.53244555315	1059.56482695653	7594.70430027491	533.191624433372	141.983712532031	199.583846447832	67.6320560277479	0.336969010551342	0.581230266425191	0.552486187845304	0.0357699877735596	1.35449486175319	24.0787289815967	1.47964135665465	24.9942923735889	0.294444784403785	0.0029893578859261	0.00236939435968562	0.0708614787440871	0.0717123474319808
79	"eJF"	6262.8673380567	156.512549802293	949.380037181959	1042.0306572433	7579.81758815415	449.37889417127	200.067958567862	131.640409359208	81.7220677001953	0.256236851773416	0.973022520089578	0.838595106550908	0.0603349191361246	1.35449486175319	20.6553953084943	1.56108950472739	23.6823901835641	0.494580848130564	0.00322850651680019	0.00277392510402219	0.0843589032667704	0.0717123474319808
80	"eJF"	6209.60883292308	137.731043826018	717.919614893796	1198.58574396856	6738.71835333115	1016.45226062549	264.606009718785	93.4222259968576	73.2680606967268	0.143913848256302	0.791118973745398	0.534946943786723	0.0323222781086382	1.2956037808074	23.4248337856108	1.77998140267286	30.7019187847356	0.3218015125391	0.00209255052014827	0.00213823393435044	0.0629879811058552	0.0602383718428639
81	"eJF"	6194.62987835425	137.731043826018	914.072515138002	1018.23428406106	8316.70983813182	365.566163909168	103.260881841477	21.2323240901949	76.0860630312163	0.0409510950322812	0.931044778625537	0.651144435674822	0.0508537175575908	1.39375558238371	19.8668746309819	1.76301303849104	23.2734856048551	0.416110233216107	0.00334808083223724	0.00225381414701803	0.0674871226134163	0.0774493352265393
82	"eJF"	6192.96555006882	162.773051794385	741.4579629231	941.835401739139	7917.24972955806	731.132327818337	109.714686956569	8.49292963607797	76.0860630312163	0.0175504692995491	0.697476319710229	0.483425414364641	0.0370628788979051	1.2956037808074	23.2902083040843	1.44909830112738	26.6810237607636	0.387313677284197	0.00239148630874088	0.00225381414701803	0.0629879811058552	0.0573698779455847
83	"eJF"	6141.37137322063	162.773051794385	827.765239030551	1142.22591274747	7331.7057194748	830.994304300841	129.076102301846	72.1899019066627	101.448084041622	0.114663066090387	0.811569668304803	0.57441024291853	0.0439582982277479	1.17782161891582	19.7322491494554	1.40667739067283	24.7728023934548	0.393792902368877	0.00221212483558532	0.00173370319001387	0.0652375518596358	0.0659753596374224
84	"eJF"	6401.00658574703	125.210039841835	733.611846913332	1159.7600824607	7845.29728764105	467.211389971718	135.529907416939	50.9575778164678	67.6320560277479	0.0748820023447427	0.721156071305329	0.580987459440498	0.0400796248547114	1.17782161891582	18.1552077944307	1.67477754474558	25.9484030572432	0.332600221013567	0.00346765514767428	0.00317845584835876	0.0731110494978677	0.0545013840483054
85	"eJF"	5896.71511526306	118.949537849743	776.765484967058	1053.30262348752	8835.26364367166	404.797654670152	77.4456613811078	38.2181833623508	64.8140536932584	0.0573315330451936	0.640429645412942	0.560159607120933	0.0331842055248685	1.09930017765476	18.5590842390102	1.69344274534558	23.6142394204459	0.353477724064202	0.00257084778189645	0.0026583448913546	0.0596136249751844	0.0602383718428639
86	"eJF"	5934.99466582784	118.949537849743	988.6106172308	1029.50625030528	7445.8371790673	918.373533723033	96.8070767263848	42.4646481803898	70.4500583622373	0.0959425655042016	0.706087138472083	0.602911514513724	0.0517156449738211	1.27597342049213	19.5976236679289	1.55599899547284	26.4936091621886	0.390913246775686	0.00328829367451871	0.0026005547850208	0.0674871226134163	0.0602383718428639
87	"eJF"	6091.44152465786	152.756248607038	957.226153191727	995.690351572627	8135.58817399589	547.45762107373	122.622297186754	46.7111129984288	76.0860630312163	0.104132784510658	0.924586664554146	0.734455844953082	0.0543014272225122	1.47227702364477	20.5207698269678	1.66120285340012	26.3061945636136	0.424029286097383	0.00370680377854837	0.00294729542302358	0.0854836886436607	0.0731465943806204
88	"eJF"	5915.02272640274	92.6554294829577	827.765239030551	996.942792266429	7011.64140887843	1230.44221023086	200.067958567862	80.6828315427407	87.3580723691743	0.112323003517114	0.512343716330353	0.511926685959835	0.0301674595680623	1.02077873639371	14.8664996028548	1.55430215905466	23.9209178544777	0.261328745082088	0.00328829367451871	0.00300508552935737	0.0809845471360996	0.0588041248942243
89	"eJF"	5833.47064041688	140.235244622855	776.765484967058	1028.25380961148	8552.4161133772	570.639865614312	38.7228306905539	38.2181833623508	73.2680606967268	0.0655217520516499	0.796500735471558	0.625931772340612	0.0422344433952872	1.41338594269898	22.501687626572	1.75283201998195	27.0217775763544	0.408191180334832	0.0029893578859261	0.00236939435968562	0.0708614787440871	0.0501986432023866
90	"eJF"	6209.60883292308	132.722642232345	1039.61037129429	1112.16733609622	7711.3168785542	579.556113514535	122.622297186754	114.654550087053	61.9960513587689	0.195395224868313	0.660880339972346	0.651144435674822	0.03663191518979	1.37412522206845	19.4822303980491	1.8325833316365	28.3336797663792	0.32828073762378	0.00275020925505202	0.00231160425335183	0.0719862641209774	0.0573698779455847
91	"eJF"	6171.32928235829	127.714240638671	768.919368957289	1093.38072568919	8023.93783309018	606.304857215206	51.6304409207386	63.6969722705847	73.2680606967268	0.113493034803751	0.735148651793343	0.538235552047707	0.0323222781086382	1.17782161891582	21.3092905044801	1.82918965880013	28.3166420755996	0.350598068471011	0.00269042209733349	0.00219602404068424	0.0697366933671969	0.0516328901510262
92	"eJF"	6156.35032778946	133.974742630763	784.611600976826	1082.10875944497	8190.17278510535	504.659631152657	90.3532716112925	50.9575778164678	70.4500583622373	0.0854122839244721	0.702858081436388	0.553582390598965	0.0387867337303658	1.11893053797002	18.1552077944307	1.6442344892183	25.9824784388023	0.355637465759095	0.00263063493961497	0.00231160425335183	0.0641127664827455	0.0545013840483054
93	"eJF"	6311.13285833404	123.957939443416	863.072761074508	1094.63316638299	7577.33646946735	547.45762107373	193.61415345277	144.379803813325	64.8140536932584	0.237516351187231	0.672720215769896	0.555774796106288	0.0435273345196328	1.25634306017687	21.3092905044801	1.79525293043649	29.867071936538	0.348438326776118	0.00286978357048906	0.00225381414701803	0.074235834874758	0.0545013840483054
94	"eJF"	6462.58673230777	154.008349005457	910.149457133118	1032.01113169289	7257.27215887099	672.285091676861	387.228306905539	152.872733449403	73.2680606967268	0.241026445047141	0.762057460424139	0.589757081469789	0.0422344433952872	1.2956037808074	23.5594592671373	2.03281002898197	34.0413061775259	0.398112385758663	0.00280999641277054	0.00179149329634767	0.0674871226134163	0.0659753596374224
95	"eJF"	6113.07779236839	140.235244622855	949.380037181959	1020.73916544867	7346.59243159556	868.44254548178	238.790789258416	135.886874177247	87.3580723691743	0.232836226040684	0.808340611269108	0.738840655967728	0.0452511893520935	1.45264666332951	22.770938589625	1.63235663429103	27.856624424552	0.385153935589304	0.00292957072820758	0.00231160425335183	0.0731110494978677	0.0702781004833412
96	"eJF"	6036.51869123881	98.9159314750494	1039.61037129429	958.117130758566	8061.15461339209	622.354103435609	90.3532716112925	89.1757611788186	67.6320560277479	0.122853285096843	0.583382971115654	0.533850741033062	0.0249958950706802	1.31523414112266	22.3670621450455	1.49151921158193	24.9942923735889	0.316762115251016	0.00322850651680019	0.00283171521035599	0.078734976382319	0.0760150882778997
97	"eJF"	6066.47660037647	159.01675059913	976.841443216148	976.903741165596	7485.53507805599	756.097821938963	180.706543222585	135.886874177247	84.5400700346848	0.24453653890705	0.879379866054409	0.739936858721389	0.0586110643036639	1.25634306017687	20.0015001125084	1.36425648021828	22.7623548814688	0.490261364740777	0.0062178644027263	0.00329403606102635	0.0888580447743315	0.0717123474319808
98	"eJF"	6066.47660037647	121.45373864658	737.534904918216	1062.06970834414	8398.586754796	513.57587905288	38.7228306905539	118.901014905092	61.9960513587689	0.215285756741135	0.583382971115654	0.436288695957204	0.0310293869842927	1.13856089828529	21.3092905044801	1.66459652623648	28.3677551479383	0.295884612200381	0.00502212124835585	0.0026005547850208	0.0539896980907331	0.0516328901510262
99	"eJF"	6086.44853980158	156.512549802293	1165.14822745059	1070.83679320075	7867.62735582219	470.777889131807	96.8070767263848	174.105057539598	53.5420443553004	0.285487633939332	0.672720215769896	0.593045689730773	0.0374938426060203	1.62931990616688	23.1555828225578	1.68835223609103	25.9654407480228	0.311722717962932	0.0035274423053928	0.00277392510402219	0.078734976382319	0.0745808413292601
