label	Group	numOtus	Otu000001	Otu000002	Otu000003	Otu000004	Otu000005	Otu000006	Otu000007	Otu000008	Otu000009	Otu000010	Otu000011	Otu000012	Otu000013	Otu000014	Otu000015	Otu000016	Otu000017	Otu000018	Otu000019	Otu000020	Otu000021	Otu000022	Otu000023	Otu000024	Otu000025	Otu000026	Otu000027	Otu000028	Otu000029	Otu000030	Otu000031	Otu000032	Otu000033	Otu000034	Otu000035	Otu000036	Otu000037	Otu000038	Otu000039	Otu000040	Otu000041	Otu000042	Otu000043	Otu000044	Otu000045	Otu000046	Otu000047	Otu000048	Otu000049	Otu000050	Otu000051	Otu000052	Otu000053	Otu000054	Otu000055	Otu000056	Otu000057	Otu000058	Otu000059	Otu000060	Otu000061	Otu000062	Otu000063	Otu000064	Otu000065	Otu000066	Otu000067	Otu000068	Otu000069	Otu000070	Otu000071	Otu000072	Otu000073	Otu000074	Otu000075	Otu000076	Otu000077	Otu000078	Otu000079	Otu000080	Otu000081	Otu000082	Otu000083	Otu000084	Otu000085	Otu000086	Otu000087	Otu000088	Otu000089	Otu000090	Otu000091	Otu000092	Otu000093	Otu000094	Otu000095	Otu000096	Otu000097	Otu000098	Otu000099	Otu000100	Otu000101	Otu000102	Otu000103	Otu000104	Otu000105	Otu000106	Otu000107	Otu000108	Otu000109	Otu000110	Otu000111	Otu000112	Otu000113	Otu000114	Otu000115	Otu000116	Otu000117	Otu000118	Otu000119	Otu000120	Otu000121	Otu000122	Otu000123	Otu000124	Otu000125	Otu000126	Otu000127	Otu000128	Otu000129	Otu000130	Otu000131	Otu000132	Otu000133	Otu000134	Otu000135	Otu000137	Otu000138	Otu000139	Otu000140	Otu000141	Otu000142	Otu000143	Otu000144	Otu000145	Otu000146	Otu000147	Otu000148	Otu000149	Otu000150	Otu000151	Otu000152	Otu000153	Otu000154	Otu000155	Otu000156	Otu000157	Otu000158	Otu000159	Otu000160	Otu000161	Otu000162	Otu000163	Otu000164	Otu000165	Otu000166	Otu000167	Otu000168	Otu000169	Otu000170	Otu000171	Otu000172	Otu000173	Otu000174	Otu000175	Otu000176	Otu000177	Otu000178	Otu000179	Otu000180	Otu000181	Otu000183	Otu000184	Otu000185	Otu000188	Otu000189	Otu000190	Otu000191	Otu000192	Otu000193	Otu000195	Otu000198	Otu000199	Otu000200	Otu000201	Otu000202	Otu000203	Otu000205	Otu000206	Otu000208	Otu000209	Otu000210	Otu000211	Otu000212	Otu000213	Otu000214	Otu000216	Otu000217	Otu000218	Otu000221	Otu000223	Otu000224	Otu000225	Otu000227	Otu000231	Otu000232	Otu000233	Otu000234	Otu000235	Otu000236	Otu000237	Otu000238	Otu000239	Otu000241	Otu000243	Otu000244	Otu000245	Otu000246	Otu000247	Otu000248	Otu000249	Otu000250	Otu000253	Otu000254	Otu000255	Otu000256	Otu000257	Otu000258	Otu000259	Otu000260	Otu000261	Otu000262	Otu000263	Otu000264	Otu000267	Otu000268	Otu000269	Otu000270	Otu000271	Otu000272	Otu000274	Otu000275	Otu000276	Otu000277	Otu000278	Otu000279	Otu000281	Otu000282	Otu000283	Otu000284	Otu000285	Otu000286	Otu000287	Otu000288	Otu000290	Otu000291	Otu000294	Otu000295	Otu000296	Otu000297	Otu000298	Otu000299	Otu000300	Otu000301	Otu000302	Otu000304	Otu000305	Otu000306	Otu000307	Otu000310	Otu000311	Otu000313	Otu000314	Otu000316	Otu000317	Otu000318	Otu000319	Otu000320	Otu000322	Otu000324	Otu000325	Otu000326	Otu000328	Otu000330	Otu000331	Otu000333	Otu000334	Otu000336	Otu000337	Otu000338	Otu000339	Otu000340	Otu000342	Otu000345	Otu000347	Otu000348	Otu000350	Otu000351	Otu000355	Otu000356	Otu000358	Otu000360	Otu000361	Otu000363	Otu000364	Otu000365	Otu000366	Otu000368	Otu000369	Otu000370	Otu000371	Otu000372	Otu000374	Otu000375	Otu000378	Otu000379	Otu000381	Otu000386	Otu000389	Otu000395	Otu000400	Otu000407	Otu000409	Otu000435	Otu000449	Otu000461	
0.03	2349653	335	998	46	83	17	265	520	11	744	737	450	2	45	208	125	467	689	89	5	246	12	0	121	83	17	402	0	124	3	12	85	0	6	0	0	8	41	0	0	0	8	0	0	0	6	9	32	10	0	0	454	0	10	0	315	0	0	0	0	0	23	46	96	2	0	36	0	0	17	29	68	0	0	0	5	6	0	47	0	0	34	1	0	0	12	4	6	3	0	4	0	0	1	45	74	6	0	3	10	0	0	0	0	11	20	229	0	14	0	0	0	16	7	28	2	0	1	0	22	2	1	0	4	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	2	4	0	0	3	0	2	11	6	0	0	2	0	1	0	8	51	0	0	0	0	0	0	10	0	1	44	1	0	1	0	0	8	0	0	0	215	16	0	0	0	0	2	0	0	0	0	8	2	0	0	0	0	109	0	0	0	0	3	0	0	0	1	0	151	0	18	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	2	0	52	0	3	2	0	0	0	0	1	0	0	25	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	2	0	31	0	0	0	0	0	0	0	1	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	2	0	0	2	0	1	0	0	0	0	0	
0.03	2353670	335	398	139	300	147	617	196	299	363	254	102	1	39	66	389	162	142	0	3	1	11	435	13	21	14	4	295	674	11	124	60	446	16	15	0	7	7	84	41	76	1	0	180	21	1	1	18	11	0	0	0	0	93	0	0	0	11	1	102	261	209	11	12	1	0	26	646	0	50	0	91	0	23	0	8	0	0	4	0	693	11	71	37	239	0	0	2	0	0	33	0	0	0	1	1	0	0	1	1	0	0	1	16	3	0	0	7	13	0	0	0	0	7	0	9	30	0	17	47	4	0	0	0	2	0	13	3	75	0	0	0	0	16	1	0	0	4	7	0	1	0	7	0	0	6	10	0	0	0	11	6	10	27	4	0	0	4	1	13	2	2	1	49	7	0	2	14	0	0	0	2	0	5	0	3	3	0	0	0	0	1	0	0	0	324	0	2	1	0	2	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	1	0	8	0	0	0	0	0	0	2	0	0	0	0	0	6	0	2	5	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	22	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	11	7	0	0	0	0	0	0	0	0	0	9	3	2	0	0	1	0	5	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.03	2355653	335	720	262	186	62	538	101	395	144	298	181	1565	71	234	222	137	447	46	0	138	106	363	64	20	69	0	152	73	31	11	13	3	2	239	1141	2	7	108	186	0	0	0	8	0	82	3	5	2	0	2	61	0	4	28	0	0	0	0	14	0	58	2	35	13	0	40	30	0	33	0	52	0	2	0	64	93	0	13	0	0	1	10	2	0	24	148	22	3	60	29	0	0	30	0	0	3	0	2	0	17	1	1	27	3	0	0	0	0	2	0	0	6	3	2	0	47	0	9	12	0	0	0	0	0	0	22	5	0	0	6	0	0	7	0	0	0	51	0	2	0	0	11	6	0	4	7	0	0	3	21	0	4	0	28	22	0	0	0	2	3	0	0	0	1	0	1	0	0	0	1	8	0	0	5	0	5	1	20	22	1	0	0	0	2	22	10	0	1	0	0	1	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	4	0	0	25	4	0	0	0	0	2	0	0	1	0	0	4	5	0	0	9	0	4	8	0	0	1	0	0	0	0	4	0	0	0	0	0	0	2	0	3	0	0	0	5	0	7	0	0	0	0	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	0	2	0	0	0	1	0	0	0	0	0	13	0	0	4	0	0	0	0	0	0	0	0	1	0	0	
0.03	2359650	335	267	539	511	10	280	268	179	79	62	97	224	55	140	136	0	32	847	1500	4	136	282	30	494	38	0	89	42	3	31	112	355	0	0	0	101	0	25	71	139	67	0	3	1	0	3	1	162	0	15	21	152	50	185	36	0	2	0	31	0	15	1	39	222	0	38	32	154	28	0	32	0	0	0	44	52	0	153	0	1	0	0	0	111	4	0	84	0	36	0	0	0	30	0	73	7	0	0	6	0	1	0	12	5	0	0	0	0	0	0	15	0	8	18	9	7	19	7	58	0	25	85	6	1	0	13	53	0	0	0	0	0	4	1	0	0	0	1	0	1	0	7	13	0	3	3	0	5	0	7	34	0	0	0	22	0	2	0	1	2	0	1	0	2	0	0	0	2	16	14	1	0	0	8	0	3	0	0	2	0	4	0	0	0	0	5	0	0	0	0	7	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	1	0	1	13	5	0	0	0	0	0	0	6	5	0	1	2	3	0	0	0	9	0	10	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	20	0	0	0	0	0	0	2	0	4	0	0	24	0	0	0	3	2	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	47	1	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	2	0	0	6	0	0	12	12	
0.03	2365651	335	722	17	9	7	976	62	15	280	1217	559	451	16	267	947	59	385	2	0	322	29	403	486	6	4	1	112	420	2	26	1	704	7	5	2	1	1	54	127	8	0	0	32	0	10	7	103	12	0	0	6	2	0	1	4	0	0	2	1	0	57	31	77	4	0	8	0	0	34	0	35	0	16	1	14	103	3	0	0	0	12	18	1	10	34	0	4	0	0	0	0	0	1	0	26	3	0	1	0	0	0	0	11	0	0	2	0	0	0	2	0	0	3	11	3	0	17	5	0	0	0	0	0	0	0	34	0	0	1	0	0	1	0	3	0	0	2	0	0	0	0	0	0	0	6	11	7	0	0	0	0	1	0	0	31	0	0	0	4	0	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	3	5	0	0	0	0	0	31	0	2	1	3	0	203	0	0	0	0	0	1	1	0	0	0	0	0	27	0	12	0	0	0	0	59	3	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	16	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.03	2367650	335	313	412	935	10	264	313	491	321	149	89	404	273	220	176	45	159	92	263	0	12	111	21	288	17	1	166	362	156	27	204	124	0	144	0	287	5	51	49	0	350	0	210	0	51	15	5	39	1	287	0	0	72	0	63	0	0	0	287	0	35	68	13	45	382	0	29	0	25	0	11	0	0	0	2	2	0	10	0	3	6	23	0	60	20	0	10	0	47	0	0	0	0	0	29	0	0	0	22	0	0	23	11	5	0	0	0	2	0	0	0	0	7	13	13	12	0	15	8	12	3	0	12	0	0	16	27	0	45	59	0	0	0	4	0	0	0	0	0	16	1	21	0	5	1	9	0	0	7	0	0	5	0	0	14	0	42	0	18	1	0	2	0	1	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	2	0	20	0	9	8	0	0	44	0	4	0	0	0	0	0	0	3	1	0	5	0	3	0	0	0	3	0	0	0	0	2	2	0	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	5	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	6	0	1	0	3	0	0	0	2	0	0	0	3	0	0	0	0	0	0	11	0	0	9	1	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	
0.03	2373690	335	165	217	808	196	385	215	2252	78	111	90	166	405	139	299	2	40	535	0	0	11	2	2	1	152	0	168	76	64	61	288	76	5	1	10	0	12	12	108	27	0	0	222	173	19	110	21	37	0	34	1	282	37	0	0	0	0	0	0	0	2	4	7	60	1	7	2	0	0	4	22	0	0	0	6	11	0	8	0	276	11	58	0	0	5	0	0	1	9	7	0	32	0	0	0	0	0	16	40	0	0	0	33	9	0	1	0	3	0	0	0	0	7	35	1	20	0	1	7	36	52	0	81	2	0	0	0	0	0	0	0	0	34	20	0	0	7	12	0	4	0	4	6	0	7	7	4	0	0	0	0	1	6	0	0	3	14	0	0	4	1	6	0	69	0	14	22	2	0	0	20	0	0	0	0	1	7	0	2	1	11	0	0	0	0	9	10	0	0	0	0	0	0	0	0	0	23	0	0	0	27	0	0	0	0	0	0	0	12	0	1	0	4	1	0	1	0	1	2	0	0	1	4	0	0	0	0	2	13	0	2	3	0	2	0	0	0	0	9	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	5	12	0	0	0	0	0	0	0	0	0	5	2	0	1	1	1	0	1	1	0	1	1	0	0	0	0	13	0	1	0	1	1	8	0	0	0	6	38	2	0	0	0	0	1	2	1	0	0	0	15	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	
0.03	2375650	335	688	223	209	615	259	543	113	16	132	126	0	107	1114	145	0	176	429	1	41	1	203	0	1004	32	2	50	5	534	41	406	0	4	506	1	0	10	65	33	0	0	0	0	1	135	53	40	21	0	11	22	0	73	0	0	0	0	0	0	150	126	5	28	14	0	57	1	0	35	0	20	0	0	0	0	54	0	15	0	0	10	0	2	212	71	0	0	15	0	0	0	0	0	0	20	10	0	2	17	0	0	0	0	7	0	0	139	0	0	0	0	0	24	0	16	31	32	7	7	4	3	0	12	1	0	31	0	0	0	2	0	0	19	4	0	0	0	5	2	1	2	0	8	0	2	0	0	0	0	11	0	0	3	0	0	0	44	0	0	0	2	7	0	3	0	1	22	1	0	11	6	0	0	16	0	5	0	8	2	0	2	0	0	7	0	0	1	0	0	0	0	0	0	0	0	7	3	0	0	5	0	0	0	0	0	14	2	94	1	0	16	0	0	0	0	0	0	2	2	0	0	2	2	0	0	7	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	2	0	5	0	1	0	0	0	2	1	0	0	0	3	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	8	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	0	0	
0.03	2379653	335	51	65	270	1128	22	30	35	384	73	104	106	52	8	7	588	146	36	282	277	8	18	79	1	424	32	107	169	2	7	942	52	0	241	78	94	18	55	48	0	56	0	24	0	37	5	1	13	1	22	0	1	1	48	0	1	0	0	0	0	0	53	8	62	23	19	2	5	4	3	4	732	443	58	8	7	0	10	0	7	1	42	0	2	1	0	10	0	1	8	0	0	8	106	0	0	0	1	3	0	129	0	11	2	52	0	3	0	0	2	71	26	4	0	2	5	7	4	0	15	19	0	0	1	0	0	11	0	28	10	0	0	3	8	0	4	0	0	0	3	0	5	5	12	1	6	0	29	5	2	0	0	0	17	80	0	0	0	0	5	5	0	0	2	0	0	0	0	29	1	1	0	0	5	0	0	12	38	8	0	1	0	25	0	0	8	1	0	0	2	6	27	0	0	15	6	6	0	0	285	0	28	0	0	0	4	12	1	2	31	0	0	0	0	0	0	0	0	2	0	0	23	6	0	1	9	30	0	0	0	6	0	0	0	0	0	3	0	23	0	22	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	38	0	0	5	0	0	0	0	0	1	0	0	0	3	0	17	0	0	0	0	0	0	9	0	0	0	0	15	0	0	0	0	8	0	0	0	0	6	2	0	0	0	0	0	0	0	5	0	11	0	0	0	1	0	0	1	0	0	1	10	0	0	0	1	1	0	5	0	0	4	0	0	5	1	0	0	0	
0.03	2389650	335	711	971	696	741	377	434	457	873	545	1	237	303	398	0	1	0	404	1	1	8	0	76	295	15	0	0	1	0	165	0	0	37	218	0	92	27	150	149	2	0	1	0	1	12	14	26	24	10	174	0	0	0	0	0	0	0	0	0	0	104	130	21	66	27	0	4	0	2	0	44	0	0	0	2	1	77	0	0	0	0	4	68	0	35	0	1	1	1	5	0	0	0	0	0	0	0	1	0	0	0	0	5	9	0	0	0	0	0	0	0	0	0	0	22	1	0	11	0	37	1	0	0	0	0	0	47	0	0	0	0	0	22	6	0	0	0	1	0	14	9	0	0	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	18	0	4	0	4	0	3	4	1	0	0	5	3	32	12	0	23	16	11	0	0	1	0	0	0	0	1	4	1	0	0	0	5	0	0	0	0	40	0	0	0	21	0	0	0	0	0	6	0	1	0	0	0	4	0	0	1	0	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	11	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	8	8	4	0	11	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	16	1	0	0	0	0	0	0	29	0	1	1	1	0	0	0	2	0	0	0	0	0	0	0	
0.03	2393650	335	50	119	558	525	206	62	179	31	79	265	0	199	419	141	2	87	70	0	235	0	261	118	152	483	2	44	167	65	230	98	112	0	108	0	167	14	19	8	18	67	0	66	33	11	42	9	33	0	25	1	0	7	177	0	0	0	0	5	2	10	20	11	19	73	14	13	3	17	0	39	183	15	0	1	8	0	72	0	208	8	10	10	4	33	7	0	7	62	15	0	192	12	0	1	4	0	2	20	0	160	207	21	2	8	1	0	11	0	0	201	94	1	20	3	30	30	1	0	21	10	0	5	0	0	20	16	3	246	41	0	0	64	2	0	0	0	3	0	1	2	0	0	13	6	8	0	181	5	0	0	0	4	8	34	0	0	0	0	7	0	0	76	0	0	3	0	3	218	0	1	0	0	10	0	8	0	0	1	7	50	0	0	14	0	0	1	1	0	0	6	0	0	0	95	4	0	0	0	2	7	245	0	34	0	0	1	0	1	3	45	0	3	0	0	0	0	1	0	0	0	2	0	0	0	0	29	0	0	0	0	4	0	1	0	8	6	0	0	0	0	1	0	0	5	0	19	2	0	0	27	0	0	18	1	0	0	12	7	18	3	4	0	12	8	0	0	0	9	0	0	0	26	1	8	1	0	1	0	0	0	0	0	3	0	13	0	1	0	0	0	0	0	0	0	0	0	7	0	4	10	6	0	0	0	7	0	0	0	0	1	0	0	1	2	0	15	0	41	9	2	0	0	2	0	0	3	0	0	1	0	0	0	0	0	0	
0.03	2395670	335	26	356	124	1701	30	26	554	5	18	20	186	802	9	9	10	45	145	68	23	50	20	4	221	33	1	17	0	110	7	2	27	1	134	6	2	2	0	0	7	0	0	2	0	5	88	84	75	0	70	1	192	5	0	0	0	204	0	0	1	3	3	1	0	12	6	19	2	0	0	4	434	0	0	4	4	0	17	28	2	2	0	0	0	0	42	6	0	1	284	0	1	2	0	2	0	0	5	0	11	2	5	0	1	0	31	0	1	0	0	8	0	3	68	36	13	18	2	0	79	2	51	6	97	0	0	0	0	1	0	0	4	0	6	25	0	0	18	1	8	0	1	0	18	1	4	2	0	1	9	153	1	0	0	7	0	0	3	2	0	105	1	1	8	0	9	0	35	3	443	0	0	0	0	1	0	3	0	0	70	6	4	0	22	2	1	1	2	1	0	0	1	27	0	0	0	7	530	1	2	48	0	0	0	0	0	0	0	10	11	5	0	0	0	0	2	177	0	1	1	0	2	1	0	83	0	0	4	0	1	0	5	2	0	0	0	7	0	0	0	0	27	0	1	0	0	13	0	42	0	0	1	1	0	0	0	2	11	0	0	0	11	0	0	0	0	0	2	6	0	0	1	23	1	0	0	0	0	1	4	0	18	0	0	5	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	17	0	0	0	2	0	0	4	124	0	1	0	12	0	0	0	6	0	1	0	0	0	1	0	0	0	0	0	0	0	
0.03	2399670	335	32	202	102	854	414	39	57	46	35	70	110	52	18	16	71	66	336	0	30	38	74	112	6	142	298	49	1	138	74	96	26	8	8	0	35	6	290	11	0	8	4	146	121	11	22	0	0	0	29	2	41	3	34	0	0	108	0	12	0	8	4	14	11	93	71	26	1	0	31	8	412	0	0	12	21	0	2	151	0	0	14	0	0	9	0	43	177	23	0	0	0	7	80	8	1	0	44	17	0	545	0	34	18	0	1047	0	1	22	0	67	28	1	33	25	8	0	2	2	5	31	54	6	0	0	3	45	0	154	0	0	20	22	0	0	0	2	2	0	0	0	24	31	72	5	3	0	0	0	10	10	0	35	1	10	0	1	0	2	2	2	0	0	6	0	1	0	4	43	31	62	0	0	33	0	0	0	0	3	0	6	28	0	0	7	3	3	0	1	0	13	0	0	0	66	1	1	0	0	1	0	0	1	14	0	0	3	3	11	18	4	10	0	0	0	0	0	0	0	0	0	3	8	0	0	1	0	0	0	8	0	0	0	6	0	0	1	0	0	0	0	0	7	21	0	0	20	0	0	0	1	2	0	0	9	0	27	4	0	5	0	1	5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	14	0	0	2	1	0	0	5	0	0	1	0	4	0	0	0	0	0	0	0	1	0	14	0	9	2	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	7	0	0	0	0	
0.03	2405680	335	122	350	187	63	81	211	22	42	84	43	228	87	41	72	186	52	22	16	340	99	18	214	1	374	9	122	36	265	135	349	185	1	0	382	32	2	0	37	35	94	5	19	8	57	169	5	14	166	11	0	163	6	132	8	0	35	292	0	43	1	70	5	43	38	80	2	31	8	23	3	471	67	0	23	31	0	7	0	1	1	12	0	10	3	0	27	0	9	1	0	0	0	85	3	5	0	0	1	290	227	0	1	0	9	2	90	0	1	0	0	35	0	0	51	3	0	1	0	86	0	0	0	0	0	10	67	0	73	74	63	0	10	16	0	0	0	0	0	6	0	12	0	74	0	14	0	72	34	0	0	0	0	1	0	0	3	14	0	7	4	0	0	0	4	0	11	4	23	0	4	0	0	10	0	0	5	28	5	0	5	42	48	30	0	0	0	0	50	0	0	3	0	0	2	0	11	0	0	0	10	0	8	2	18	0	8	0	10	1	2	70	0	187	0	0	0	0	0	0	0	4	3	0	1	13	8	0	3	55	3	0	0	0	0	0	5	0	34	0	1	14	0	0	0	0	9	0	0	0	6	0	60	13	0	1	0	0	1	1	0	0	1	2	9	0	1	3	0	5	0	0	1	0	0	5	0	1	0	6	1	0	0	0	1	20	0	0	0	0	4	23	0	0	3	0	0	5	0	5	1	0	0	1	0	0	0	0	2	1	1	4	0	1	1	0	0	0	2	0	0	0	1	0	0	11	0	0	0	0	0	0	0	0	0	0	
0.03	2409670	335	207	175	273	12	82	1071	797	4	39	1	2	27	31	4	34	224	2	183	31	69	2	27	836	1	0	3	5	2240	60	31	387	9	8	0	27	3	29	1	3	40	3	15	0	1	61	64	2	0	9	35	24	75	0	0	0	1	0	29	0	0	0	54	3	0	1	138	1	103	0	3	2	9	0	45	57	2	76	0	1	63	1	2	0	0	1	0	7	23	57	0	1	0	0	1	0	0	8	26	0	0	0	0	0	2	0	0	21	26	0	0	0	17	7	0	24	0	487	0	16	2	0	10	237	0	0	0	0	1	0	0	1	0	5	0	0	0	7	14	181	10	0	0	0	1	12	0	0	517	0	0	0	0	14	0	0	6	0	13	0	0	4	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	5	0	28	4	0	0	0	0	0	0	0	2	0	0	0	8	0	0	0	4	0	0	3	5	0	0	0	5	14	0	0	0	1	0	0	3	1	0	0	0	0	4	1	0	0	0	0	5	2	0	0	0	0	14	0	7	0	0	0	4	0	0	1	0	3	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	6	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	7	0	0	7	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	5	2	0	0	0	0	46	0	0	0	0	0	0	8	0	6	0	0	0	0	0	0	
0.03	2411660	335	235	351	148	2267	15	143	39	204	66	171	61	55	34	30	1	91	9	7	91	5	10	38	0	170	5	42	0	14	118	152	17	1	53	11	14	1	15	4	311	8	3	0	1	24	18	3	3	0	29	6	0	89	16	176	0	501	44	0	1	0	77	14	22	45	144	0	1	9	1	2	0	1	123	1	18	0	66	60	0	0	4	1	0	9	126	17	0	7	0	0	115	0	0	0	4	0	2	33	0	76	0	1	0	23	0	0	2	0	19	119	36	1	0	2	13	2	4	14	9	66	0	5	0	0	5	11	0	86	59	0	0	14	13	1	0	0	8	0	4	0	0	7	114	0	5	0	19	3	0	0	6	0	0	0	0	1	214	1	1	173	1	48	0	0	0	3	3	36	1	28	108	0	3	0	1	3	12	0	0	17	26	5	16	0	0	0	1	18	0	1	0	0	0	0	19	6	8	0	1	3	30	2	64	6	0	3	0	1	1	0	0	0	0	0	0	0	0	2	0	1	13	70	0	27	28	4	0	0	3	0	0	0	4	0	0	3	0	16	0	0	5	3	0	0	0	46	0	0	1	1	2	102	0	0	0	0	6	17	6	2	1	0	0	0	0	3	1	5	0	1	0	0	0	7	0	0	1	0	0	1	27	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	4	20	0	0	0	0	0	0	6	0	0	1	0	0	1	2	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	15	0	0	2	11	
0.03	2413660	335	404	556	402	1089	739	0	1029	6	2	0	1458	1010	40	0	2	0	0	0	0	14	0	30	2	1	1	2	36	0	0	0	0	40	0	1	13	95	1	1	0	0	0	36	0	369	48	160	42	1	0	50	0	0	1	0	0	0	0	0	0	0	82	0	1	25	1	7	1	0	0	4	0	0	0	4	0	128	0	0	0	0	0	200	0	0	0	0	66	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	35	1	0	0	0	1	15	52	0	0	13	0	24	2	0	104	0	1	0	1	1	0	0	105	0	16	81	0	0	0	98	0	43	40	0	0	0	0	21	0	0	0	44	0	0	0	0	0	0	2	0	0	0	0	43	0	32	0	14	30	31	0	0	0	0	0	0	0	0	7	0	10	0	11	0	0	13	0	22	0	2	0	0	0	2	0	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	5	0	0	0	9	0	0	0	0	0	0	88	51	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	1	5	0	0	0	0	0	0	421	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	5	0	0	0	0	1	0	0	0	1	0	0	0	0	40	2	1	0	13	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	8	0	1	1	0	1	0	0	17	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	
